mu,se,unique_well
2.3627013367717136,0.10805848365101846,1_F10_36
2.4179828682828686,0.05684787255152539,1_G10_36
1.7195941349107302,0.17929863397789977,1_C10_38
2.1297184963511144,0.22637326626888676,1_D10_38
2.0877513915530614,0.31914861540904294,1_E10_38
2.0861471969983163,0.2604058648185762,1_F10_38
1.9735031096249551,0.20201694019972377,1_G10_38
0.55995766572811,0.0695420223380826,2_C10_12
0.5950869390940541,0.061792546747418284,2_D10_12
0.7202572049544153,0.09656724603410578,2_E10_12
0.5824681718940862,0.06399193335519268,2_F10_12
0.5524726619055376,0.07373754506002107,2_G10_12
0.7136441188679363,0.07718618544284414,2_C10_14
0.7846303694100416,0.08499888863647564,2_D10_14
1.0273690706376817,0.12300267592414131,2_E10_14
0.8006784732166161,0.10037242448791497,2_F10_14
0.6656914137335198,0.07192171158471485,2_G10_14
1.473801280545589,0.12480218775934829,2_C10_20
1.4174592979194645,0.10489726749067182,2_D10_20
1.7626068288213896,0.11434532443726254,2_E10_20
1.4474332933322647,0.13162289865491078,2_F10_20
1.2108263691963546,0.11300969394464173,2_G10_20
2.207194231110996,0.24889988461904405,2_C10_25
2.1185975905211394,0.20396209861558917,2_D10_25
2.497824843175835,0.20246932566773684,2_E10_25
2.155465777899682,0.23958254540050955,2_F10_25
2.119147216834363,0.23683414382940182,2_G10_25
2.30254754570501,0.07020795706539627,2_C10_30
2.4552596564634457,0.05680066176702727,2_D10_30
2.7547943863188347,0.06955132325265212,2_E10_30
2.3848539670172655,0.08686856926340539,2_F10_30
2.43680445595348,0.18692170661067053,2_G10_30
2.551858076772735,0.10300558920831251,2_C10_36
3.175619362382371,0.18839545768504473,2_D10_36
2.97948531359527,0.1920725297841846,2_E10_36
2.2993841579387,0.11788880259712321,2_F10_36
2.576831883447902,0.09772345930344573,2_G10_36
2.041511948114424,0.13855193692914786,2_C10_38
2.1335517305611935,0.14680910860265395,2_D10_38
2.2517916448358695,0.17241640844936437,2_E10_38
2.2833994180891954,0.1502244602670922,2_F10_38
2.296273230059678,0.19705416212331323,2_G10_38
0.7435459550365027,0.11045893307680096,1_C11_12
0.6472334105202485,0.06992358346689191,1_D11_12
0.7077918590849601,0.11080161046986724,1_E11_12
0.6095497598398659,0.06882715831927214,1_G11_12
0.8709361717924279,0.12264324272024105,1_C11_14
0.8592970360460706,0.09289261721825824,1_D11_14
0.8600546353679309,0.10540019577583416,1_E11_14
0.8285085607585064,0.09540396973324229,1_G11_14
1.6661966873731138,0.14497943218129358,1_C11_20
1.5362228891982725,0.17281987266330043,1_D11_20
1.6199120819049577,0.1630102125608326,1_E11_20
1.5655940022599202,0.14606449949803615,1_G11_20
2.1908589730048256,0.23477736616387765,1_C11_25
2.102056496090587,0.18882930763512704,1_D11_25
2.2711863886714045,0.20743877127813043,1_E11_25
2.2050966273693287,0.2216415773484656,1_G11_25
2.6923089064583805,0.1040904281781675,1_C11_30
2.8121481195435183,0.10522965264596496,1_D11_30
2.5407786971409343,0.10912083089187583,1_E11_30
2.681891373415785,0.10232442145153377,1_G11_30
2.5533482602064876,0.11727954457972868,1_C11_36
2.5712344675002425,0.0721371052723342,1_D11_36
2.4911853780038453,0.10698683470988078,1_E11_36
2.6272488487735735,0.07680577182417954,1_G11_36
1.737398244980599,0.124185477130874,1_C11_38
1.9149672485435045,0.1343053635456054,1_D11_38
1.8430659249219612,0.299665667546373,1_E11_38
1.7914990124825485,0.16663674801619502,1_G11_38
0.562436707935519,0.06121607640933984,2_C11_12
0.750848666220631,0.10059308812145032,2_D11_12
0.5085825574863895,0.07257357976155232,2_E11_12
0.5510735080681025,0.0627663811696142,2_F11_12
0.7167156858387503,0.1092561329793884,2_G11_12
0.672568553681455,0.07352563244100549,2_C11_14
0.9967395579104391,0.11266718621269754,2_D11_14
0.6690322559875401,0.08136985370179937,2_E11_14
0.6964911223192746,0.0818063217070064,2_F11_14
1.0042474303784643,0.12155327262261309,2_G11_14
1.3342214372164867,0.11657842359167038,2_C11_20
1.745118742225547,0.13404016050366135,2_D11_20
1.2693360258189634,0.11511509808586502,2_E11_20
1.3581028270480582,0.1208403848808488,2_F11_20
1.7055738382018082,0.12788599064025077,2_G11_20
2.110614203556649,0.23020828715001795,2_C11_25
2.555514799840998,0.14544258979417668,2_D11_25
2.0673450473259853,0.21855302320925926,2_E11_25
2.060571237587274,0.20630905318753592,2_F11_25
2.468325137309181,0.1751140537539858,2_G11_25
2.4032337152031795,0.11592200546376874,2_C11_30
2.632666458316007,0.1387851066213051,2_D11_30
2.3882944004821507,0.13155445144448585,2_E11_30
2.6261053857278425,0.11063488866689723,2_F11_30
2.7883052509028823,0.15956944261555694,2_G11_30
2.758106086295448,0.1357529750113703,2_C11_36
2.971084619414649,0.1269095706388258,2_D11_36
2.2778771083884375,0.11819679738571925,2_E11_36
2.6443866011861097,0.12716822704117112,2_F11_36
2.935994033203709,0.08783255331820508,2_G11_36
1.5217378780634094,0.16061615810231591,2_C11_38
1.877028674993536,0.12654887789125238,2_D11_38
1.6374843458016113,0.13772708280982016,2_E11_38
1.4406022772834264,0.10012457932781654,2_F11_38
1.8756884682160408,0.13716845401442895,2_G11_38
